2181,teda,P,P,P
2182,vaevab,V,V,V
2183,?,Z,Z,Z
2184,ka,D,D,D
2185,temal,P,P,P
2186,",",Z,Z,Z
2187,feodoril,S,S,N
2188,",",Z,Z,Z
2189,ei,V,V,V
2190,tulnud,V,V,V
2191,und,S,S,S
2192,.,Z,Z,Z
2193,mõtted,S,S,S
2194,keerlesid,V,V,V
2195,habemiku,S,S,P
2196,ümber,K,K,K
2197,.,Z,Z,Z
2198,kuidas,D,D,D
2199,habemik,S,S,D
2200,fašistide,S,S,A
2201,küüsi,K,K,S
2202,sattus,V,V,V
2203,?,Z,Z,Z
2204,kas,D,D,D
2205,ta,P,P,P
2206,ei,V,V,V
2207,saanud,V,V,V
2208,või,J,J,J
2209,koguni,D,D,D
2210,ei,V,V,V
2211,tahtnud,V,V,V
2212,evakueeruda,S,S,S
2213,?,Z,Z,Z
2214,feodor,S,S,P
2215,teadis,V,V,V
2216,",",Z,Z,Z
2217,et,J,J,J
2218,viimased,A,A,A
2219,tallinna,S,S,S
2220,jäänud,V,A,V
2221,nõukogude,S,S,S
2222,aktivistid,S,S,Z
2223,nagu,J,J,J
2224,ka,D,D,D
2225,tallinna,S,S,S
2226,kaitsnud,A,A,A
2227,väeosad,S,S,S
2228,jätsid,V,V,V
2229,tallinna,S,S,S
2230,maha,D,D,D
2231,augusti,S,S,S
2232,lõpul,S,S,S
2233,.,Z,Z,Z
2234,mispärast,D,D,D
2235,habemik,S,S,A
2236,eestisse,S,S,S
2237,jäi,V,V,V
2238,",",Z,Z,Z
2239,mispärast,D,D,D
2240,ta,P,P,P
2241,ei,V,V,V
2242,lahkunud,V,V,V
2243,?,Z,Z,Z
2244,merd,S,S,S
2245,kaudu,K,K,K
2246,evakueerusid,S,S,Z
2247,tuhanded,N,N,N
2248,eestlased,S,S,S
2249,.,Z,Z,Z
2250,feodor,S,S,P
2251,tabas,V,V,V
2252,end,P,P,P
2253,uuesti,D,D,D
2254,sellelt,P,P,P
2255,",",Z,Z,Z
2256,et,J,J,J
2257,ta,P,P,P
2258,on,V,V,V
2259,valmis,A,A,D
2260,kahtlustama,V,V,V
2261,inimest,S,S,S
2262,",",Z,Z,Z
2263,keda,P,P,P
2264,ta,P,P,P
2265,teab,V,V,V
2266,küll,D,D,D
2267,näo,S,S,S
2268,ja,J,J,J
2269,nime,S,S,S
2270,järgi,K,K,K
2271,",",Z,Z,Z
2272,ent,J,J,J
2273,tegelikult,D,D,D
2274,üldsegi,D,D,D
2275,mitte,D,D,D
2276,ei,V,V,V
2277,tunne,S,V,S
2278,.,Z,Z,Z
2279,ei,V,V,V
2280,",",Z,Z,Z
2281,ütles,V,V,V
2282,feodor,S,S,Z
2283,endale,P,P,P
2284,",",Z,Z,Z
2285,siis,J,D,D
2286,",",Z,Z,Z
2287,kui,J,J,J
2288,ta,P,P,P
2289,üle,K,K,K
2290,saali,S,S,S
2291,karjus,V,V,V
2292,",",Z,Z,Z
2293,siis,J,J,J
2294,ta,P,P,P
2295,ei,V,V,V
2296,tundnud,V,V,V
2297,habemikku,S,S,S
2298,",",Z,Z,Z
2299,nüüd,D,D,D
2300,aga,J,J,J
2301,tunneb,V,V,V
2302,.,Z,Z,Z
2303,surmamõistetute,S,S,P
2304,kongis,S,S,S
2305,avaneb,V,V,V
2306,kiiresti,D,D,D
2307,inimeste,S,S,S
2308,põhiolemus,S,S,K
2309,.,Z,Z,Z
2310,see,P,P,P
2311,avaneb,V,V,V
2312,kõige,D,D,D
2313,igapäevasemas,S,S,A
2314,käitumises,S,S,S
2315,",",Z,Z,Z
2316,inimese,S,S,S
2317,hoiakus,S,S,S
2318,",",Z,Z,Z
2319,tema,P,P,P
2320,silmades,S,S,S
2321,ja,J,J,J
2322,hääletoonis,S,S,S
2323,",",Z,Z,Z
2324,jutus,S,S,S
2325,",",Z,Z,Z
2326,mis,P,P,P
2327,hingepõhjast,S,S,A
2328,keelele,S,S,S
2329,kerkib,V,V,V
2330,.,Z,Z,Z
2331,habemik,S,S,P
2332,on,V,V,V
2333,võitleja,S,S,S
2334,",",Z,Z,Z
2335,võitleja,S,S,S
2336,viimse,A,A,A
2337,südametukseni,S,S,S
2338,.,Z,Z,Z
2339,mitte,D,D,D
2340,ainult,D,D,D
2341,võitleja,S,S,S
2342,",",Z,Z,Z
2343,vaid,J,J,J
2344,kangelane,S,S,S
2345,",",Z,Z,Z
2346,nagu,J,J,J
2347,oli,V,V,V
2348,öelnud,V,V,V
2349,kongressil,S,S,S
2350,habemikku,S,S,K
2351,kaitsev,A,A,A
2352,ja,J,J,J
2353,toetav,S,S,A
2354,kõneleja,S,S,S
2355,",",Z,Z,Z
2356,kelle,P,P,P
2357,sõnu,S,S,S
2358,ta,P,P,P
2359,oli,V,V,V
2360,tühjadeks,S,S,P
2361,pidanud,V,V,V
2362,.,Z,Z,Z
2363,kuidas,D,D,D
2364,ka,D,D,D
2365,habemik,S,S,D
2366,hitlerlaste,S,S,A
2367,pihku,S,S,S
2368,ei,V,V,V
2369,sattunud,V,V,V
2370,",",Z,Z,Z
2371,see,P,P,P
2372,ei,V,V,V
2373,oma,P,P,P
2374,tähtsust,S,S,S
2375,.,Z,Z,Z
2376,ta,P,P,P
2377,võis,V,V,V
2378,lõuna-eestis,S,S,S
2379,täita,V,V,V
2380,mingit,P,P,P
2381,ülesannet,S,S,S
2382,ja,J,J,J
2383,osutuda,V,V,V
2384,omadest,P,P,P
2385,äralõigatuks,S,S,V
2386,.,Z,Z,Z
2387,teda,P,P,P
2388,võidi,V,V,V
2389,ka,D,D,D
2390,eestisse,S,S,S
2391,põranda,S,S,S
2392,alla,K,K,K
2393,jätta,V,V,V
2394,.,Z,Z,Z
2395,feodor,S,S,P
2396,teadis,V,V,V
2397,",",Z,Z,Z
2398,et,J,J,J
2399,põrandaalust,A,A,A
2400,valmistati,V,V,V
2401,ette,D,D,D
2402,.,Z,Z,Z
2403,hiiumaalgi,S,S,Y
2404,peideti,S,S,N
2405,relvi,S,S,S
2406,mahajäetavaile,S,S,K
2407,.,Z,Z,Z
